^SAMPLE = GSM503786
!Sample_title = normal N27_Hpa2_Sty
!Sample_geo_accession = GSM503786
!Sample_status = Public on Jul 06 2010
!Sample_submission_date = Feb 01 2010
!Sample_last_update_date = Jul 06 2010
!Sample_type = genomic
!Sample_channel_count = 1
!Sample_source_name_ch1 = micro-dissected adjacent normal tissue
!Sample_organism_ch1 = Homo sapiens
!Sample_taxid_ch1 = 9606
!Sample_characteristics_ch1 = tissue: epithelium
!Sample_characteristics_ch1 = digestion enzyme: Hpa II
!Sample_molecule_ch1 = genomic DNA
!Sample_extract_protocol_ch1 = Germline DNA was extracted and purified using standard methods and microdisected DNA was followed the ptotocol from Puregene DNA purification Tissue Kit (Gentra System Inc).
!Sample_label_ch1 = Biotin
!Sample_label_protocol_ch1 = As per manufacturer (Affymetrix).
!Sample_hyb_protocol = DNA was restric digested, PCR amplified, fragmented, labeled and hybridized to each array according to the manufacturer's instructions.
!Sample_scan_protocol = The array were then washed using Affymetrix fluidics stations, and scanned usingthe Affymetrix GeneChip Scanner 3000.
!Sample_description = Hybridized to 250K_Sty
!Sample_data_processing = The probe level measurements (PM and MM) were generated using Affymetrix Gtype software. Microarray data were normalized using a modified RMA method.
!Sample_platform_id = GPL3720
!Sample_contact_name = Howard,,Yang
!Sample_contact_email = yanghow@mail.nih.gov
!Sample_contact_phone = 2402765257
!Sample_contact_institute = NCI
!Sample_contact_address = 9609 Medical Center Dr.
!Sample_contact_city = Rockville
!Sample_contact_state = MD
!Sample_contact_zip/postal_code = 20850
!Sample_contact_country = USA
!Sample_supplementary_file = ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM503nnn/GSM503786/suppl/GSM503786.CEL.gz
!Sample_series_id = GSE20123
!Sample_data_row_count = 238378
#ID_REF = 
#VALUE = RMA (Affy Gtype) normalized signal intensity
!sample_table_begin
ID_REF	VALUE
SNP_A-1780358	2.73467408616364
SNP_A-1780551	1.74030080918096
SNP_A-1780357	0.794799396690764
SNP_A-1780550	0.873995506303474
SNP_A-1780352	1.22328138355248
SNP_A-1780351	2.29300228544994
SNP_A-1780350	0.989182587713513
SNP_A-1780748	3.97827274153878
SNP_A-1780747	2.88919020361621
SNP_A-1780746	1.23493150648434
SNP_A-1780745	2.13718892708643
SNP_A-1780743	1.60299040138933
SNP_A-1780549	1.37358179190906
SNP_A-1780547	3.92179098901028
SNP_A-1780541	1.01084945437611
SNP_A-1780346	1.01016032336376
SNP_A-1780345	1.6718130396787
SNP_A-1780342	1.89305943092896
SNP_A-1780341	1.7571007376807
SNP_A-1780340	1.89736458337867
!sample_table_end
