^SAMPLE = GSM525261
!Sample_title = cervical cancer sample 14_I_1
!Sample_geo_accession = GSM525261
!Sample_status = Public on Oct 25 2010
!Sample_submission_date = Mar 23 2010
!Sample_last_update_date = Oct 25 2010
!Sample_type = genomic
!Sample_channel_count = 2
!Sample_source_name_ch1 = cervical cancer sample 14_I_1
!Sample_organism_ch1 = Homo sapiens
!Sample_taxid_ch1 = 9606
!Sample_characteristics_ch1 = sample type: tissue
!Sample_characteristics_ch1 = tissue origin: cervix
!Sample_characteristics_ch1 = treatment: Pre-treatment
!Sample_characteristics_ch1 = patient number: 14
!Sample_characteristics_ch1 = tumour region: 1 (of tumour divided into 4 smaller pieces)
!Sample_molecule_ch1 = genomic DNA
!Sample_extract_protocol_ch1 = genomic DNA isolated using Qiagen Dneasy kit
!Sample_label_ch1 = Cy5
!Sample_label_protocol_ch1 = according to manufacturer's protocol, performed by Oxford Gene Technologies (OGT)
!Sample_source_name_ch2 = female reference (promega)
!Sample_organism_ch2 = Homo sapiens
!Sample_taxid_ch2 = 9606
!Sample_characteristics_ch2 = sample type: tissue
!Sample_characteristics_ch2 = tissue origin: blood
!Sample_characteristics_ch2 = treatment: none
!Sample_characteristics_ch2 = patient number: normal reference
!Sample_molecule_ch2 = genomic DNA
!Sample_extract_protocol_ch2 = genomic DNA isolated using Qiagen Dneasy kit
!Sample_label_ch2 = Cy3
!Sample_label_protocol_ch2 = according to manufacturer's protocol, performed by Oxford Gene Technologies (OGT)
!Sample_hyb_protocol = according to manufacturer's protocol, performed by Oxford Gene Technologies (OGT)
!Sample_scan_protocol = Arrays were scanned using the Agilent G2505C scanner using feature extraction software version 10.5.1.1
!Sample_description = n/a
!Sample_data_processing = R & Bioconductor, snapCGH, DNAcopy and CGHcall packages
!Sample_platform_id = GPL10150
!Sample_contact_name = Charlotte,K Y,Ng
!Sample_contact_department = Pathology
!Sample_contact_institute = University Hospital Basel
!Sample_contact_address = Sch̦nbeinstrasse 40
!Sample_contact_city = Basel
!Sample_contact_zip/postal_code = 4003
!Sample_contact_country = Switzerland
!Sample_supplementary_file = ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM525nnn/GSM525261/suppl/GSM525261_252206011023_1_1.txt.gz
!Sample_series_id = GSE21025
!Sample_data_row_count = 169548
#ID_REF = 
#VALUE = Log2 (test/ref) Ratio, PostNormPreSeg
!sample_table_begin
ID_REF	VALUE
A_16_P15000916	1.34604468908099
A_18_P10001325	0.0471970623247628
A_18_P10001390	0.264989059665111
A_18_P10001457	0.159271312601494
A_18_P10001545	0.514281390221289
A_16_P15001543	-0.0406279041951834
A_16_P15001594	0.0440814338649815
A_16_P00000099	-0.355792162857082
A_18_P10001772	0.115738622584463
A_16_P00000136	0.207373202196443
A_16_P15001756	0.278830114220659
A_16_P00000179	0.596874297324506
A_16_P00000195	0.497219241967432
A_16_P15001886	0.0200538756019046
A_16_P00000237	0.0863316226028221
A_16_P15001967	0.0481100139402955
A_16_P00000285	0.171786498736884
A_16_P00000311	0.0421646520754759
A_16_P15002151	-0.151396929663557
A_18_P17422640	-0.172374988178532
!sample_table_end
